OrderID,OrderDate,CustomerID,CustomerName,ProductName,Category,SubCategory,Quantity,Sales,Profit,Region,State
ORD-10207,2022-11-09,CUST-1196,Thomas Harris,iPhone 14 Elite,Technology,Laptops,10,346.67,-16.57,North,Michigan
ORD-10208,2022-06-25,CUST-1148,William Miller,Lounge Chair V1,Furniture,Chairs,5,200.98,18.91,West,Nevada
ORD-10209,2023-01-03,CUST-1043,Nancy Brown,Executive Chair Plus,Furniture,Chairs,2,1347.07,133.43,West,Washington
ORD-10210,2021-08-20,CUST-1198,John Harris,Dell XPS Standard,Technology,Accessories,2,2126.2,227.0,North,Minnesota
ORD-10211,2021-09-25,CUST-1017,Daniel Jackson,Dell XPS Standard,Technology,Laptops,8,1235.66,-10.42,South,Virginia
ORD-10212,2021-07-15,CUST-1118,Robert White,Stapler Pro Elite,Office Supplies,Labels,7,136.63,55.58,South,Virginia
ORD-10213,2021-06-03,CUST-1039,Charles Williams,Bookcase Pro V2,Furniture,Chairs,9,605.4,23.66,North,Minnesota
ORD-10214,2023-07-05,CUST-1060,Sarah Williams,Storage Unit V1,Furniture,Furnishings,7,1410.2,162.08,North,Illinois
ORD-10215,2023-01-15,CUST-1184,Daniel Taylor,Sticky Notes Pack Standard,Office Supplies,Labels,6,169.64,40.59,West,Nevada
ORD-10216,2022-12-01,CUST-1008,James Wilson,MacBook Pro V2,Technology,Printers,6,2976.81,-249.99,East,Massachusetts
ORD-10217,2022-01-20,CUST-1121,Daniel Johnson,Ballpoint Pens Set Standard,Office Supplies,Storage,4,47.04,10.15,South,Virginia
ORD-10218,2021-10-03,CUST-1020,Daniel Thomas,Ballpoint Pens Set Elite,Office Supplies,Labels,9,148.56,36.13,North,Minnesota
ORD-10219,2023-10-30,CUST-1176,Jennifer White,Bookcase Pro Plus,Furniture,Tables,4,1328.02,78.94,East,New Jersey
ORD-10220,2022-03-22,CUST-1106,Thomas Wilson,Office Desk V2,Furniture,Tables,6,341.29,108.69,South,Virginia
ORD-10221,2023-09-11,CUST-1202,Karen White,File Folders Elite,Office Supplies,Labels,9,143.47,53.56,East,Pennsylvania
ORD-10222,2022-02-14,CUST-1187,Mary Davis,Office Desk V2,Furniture,Chairs,5,437.12,3.75,West,California
ORD-10223,2022-04-05,CUST-1202,Karen White,File Folders Plus,Office Supplies,Paper,5,51.33,10.4,North,Illinois
ORD-10224,2023-06-27,CUST-1200,John Davis,A4 Paper Ream V2,Office Supplies,Binders,10,159.51,57.5,East,Pennsylvania
ORD-10225,2023-11-19,CUST-1131,Karen Garcia,USB Hub Standard,Technology,Printers,3,931.98,-10.01,East,Massachusetts
ORD-10226,2022-09-09,CUST-1152,Charles Miller,Bookcase Pro Elite,Furniture,Chairs,6,761.3,121.93,South,Virginia
ORD-10227,2022-03-13,CUST-1102,Betty Johnson,Office Desk Standard,Furniture,Furnishings,10,1011.83,164.12,East,Pennsylvania
ORD-10228,2021-03-23,CUST-1165,Karen Brown,Coffee Table Elite,Furniture,Chairs,2,1039.7,108.49,North,Michigan
ORD-10229,2022-10-19,CUST-1045,Charles Davis,Mechanical Keyboard Standard,Technology,Printers,9,2372.08,283.29,East,Pennsylvania
ORD-10230,2021-05-28,CUST-1125,Richard Miller,Standing Desk Pro,Furniture,Furnishings,6,1132.99,-39.48,West,Arizona
ORD-10231,2023-07-13,CUST-1111,Jennifer Jackson,Stapler Pro Standard,Office Supplies,Paper,9,151.98,11.44,South,North Carolina
ORD-10232,2022-08-17,CUST-1098,Charles Thomas,Ballpoint Pens Set V2,Office Supplies,Paper,8,184.06,11.47,South,Virginia
ORD-10233,2021-10-23,CUST-1148,William Miller,3-Ring Binder V2,Office Supplies,Pens,6,193.25,77.28,North,Wisconsin
ORD-10234,2021-06-24,CUST-1096,Karen Williams,Executive Chair V2,Furniture,Chairs,7,1080.94,337.52,North,Wisconsin
ORD-10235,2021-04-22,CUST-1120,Richard Smith,Filing Cabinet Pro,Furniture,Bookcases,8,1284.51,267.01,East,Massachusetts
ORD-10236,2022-04-26,CUST-1058,Karen Smith,Storage Unit Standard,Furniture,Tables,6,195.07,28.16,South,Georgia
ORD-10237,2021-01-10,CUST-1097,John Jones,File Folders Pro,Office Supplies,Pens,7,143.88,46.31,South,North Carolina
ORD-10238,2021-08-11,CUST-1016,Barbara Taylor,Mechanical Keyboard Standard,Technology,Printers,3,1872.75,-58.52,South,Georgia
ORD-10239,2023-04-10,CUST-1193,Sarah Davis,Executive Chair V2,Furniture,Chairs,5,1165.34,195.06,East,Connecticut
ORD-10240,2023-10-24,CUST-1092,Nancy Thomas,Wireless Mouse V2,Technology,Printers,4,1010.06,184.12,South,Florida
ORD-10241,2021-10-27,CUST-1101,Michael Jackson,Scissors Set V2,Office Supplies,Pens,4,74.97,11.68,West,Washington
ORD-10242,2021-04-06,CUST-1110,Nancy Jackson,Coffee Table Elite,Furniture,Tables,9,107.86,21.94,North,Minnesota
ORD-10243,2021-06-09,CUST-1063,Karen Johnson,3-Ring Binder Elite,Office Supplies,Labels,6,111.86,41.06,North,Minnesota
ORD-10244,2023-11-20,CUST-1176,Jennifer White,Storage Unit V1,Furniture,Tables,2,611.66,131.17,West,Washington
ORD-10245,2023-04-22,CUST-1000,Barbara Davis,Mechanical Keyboard V2,Technology,Printers,3,136.57,10.85,West,Arizona
ORD-10246,2021-02-08,CUST-1129,Susan Moore,Lounge Chair Plus,Furniture,Tables,2,1323.84,48.5,West,Arizona
ORD-10247,2023-11-13,CUST-1069,Joseph White,Office Desk V1,Furniture,Tables,10,1552.88,-34.88,West,Arizona
ORD-10248,2021-03-21,CUST-1061,Charles Taylor,Bookcase Pro V1,Furniture,Furnishings,2,1322.74,189.01,East,Massachusetts
ORD-10249,2023-05-29,CUST-1135,Jennifer Harris,Tape Dispenser Standard,Office Supplies,Storage,7,158.96,65.67,South,Texas
ORD-10250,2022-04-22,CUST-1069,Joseph White,Tape Dispenser V1,Office Supplies,Paper,9,121.67,40.6,West,Oregon
ORD-10251,2022-10-09,CUST-1163,Michael Jones,Ballpoint Pens Set Pro,Office Supplies,Labels,10,88.08,19.33,East,New Jersey
ORD-10252,2023-09-16,CUST-1048,Linda Thomas,Tape Dispenser V2,Office Supplies,Binders,5,99.33,20.78,West,Nevada
ORD-10253,2022-03-16,CUST-1015,Robert Davis,Stapler Pro Standard,Office Supplies,Paper,10,161.17,18.42,North,Michigan
ORD-10254,2021-06-30,CUST-1125,Richard Miller,Bookcase Pro Pro,Furniture,Chairs,7,309.16,99.63,North,Wisconsin
ORD-10255,2021-01-22,CUST-1017,Daniel Jackson,A4 Paper Ream Standard,Office Supplies,Labels,5,161.76,41.12,West,Nevada
ORD-10256,2021-11-19,CUST-1029,Christopher Brown,Executive Chair V1,Furniture,Tables,7,571.4,105.38,South,Florida
ORD-10257,2022-02-03,CUST-1107,Mary Thomas,Coffee Table Pro,Furniture,Bookcases,3,709.4,80.06,South,Georgia
ORD-10258,2023-09-18,CUST-1030,Nancy Davis,HP LaserJet Plus,Technology,Phones,8,1900.96,406.39,South,North Carolina
ORD-10259,2022-10-09,CUST-1170,Patricia Davis,Standing Desk Pro,Furniture,Bookcases,5,648.02,31.95,North,Michigan
ORD-10260,2022-07-06,CUST-1090,Susan Jackson,Storage Unit V2,Furniture,Tables,4,1008.99,44.34,South,Georgia
ORD-10261,2021-06-10,CUST-1159,Lisa Williams,Coffee Table Pro,Furniture,Tables,9,1151.52,383.68,West,California
ORD-10262,2023-03-26,CUST-1067,Jennifer Williams,Mechanical Keyboard Plus,Technology,Accessories,7,1454.36,129.83,West,Arizona
ORD-10263,2022-10-09,CUST-1100,Karen Jones,Scissors Set V2,Office Supplies,Pens,10,46.1,18.2,East,Connecticut
ORD-10264,2023-01-20,CUST-1095,Michael Wilson,Stapler Pro Elite,Office Supplies,Binders,6,86.72,19.97,South,North Carolina
ORD-10265,2023-06-05,CUST-1068,Daniel Miller,Standing Desk Standard,Furniture,Tables,8,410.56,111.78,South,Florida
ORD-10266,2021-04-08,CUST-1151,Sarah Harris,File Folders Pro,Office Supplies,Labels,5,16.71,3.84,North,Ohio
ORD-10267,2023-04-24,CUST-1017,Daniel Jackson,Samsung Galaxy Pro,Technology,Accessories,4,2172.4,276.88,South,Georgia
ORD-10268,2022-08-10,CUST-1090,Susan Jackson,Mechanical Keyboard V1,Technology,Accessories,6,2243.91,256.5,North,Illinois
ORD-10269,2022-08-20,CUST-1200,John Davis,Coffee Table V2,Furniture,Tables,6,1071.82,267.05,West,Oregon
ORD-10270,2022-03-08,CUST-1190,Richard Wilson,Bookcase Pro V1,Furniture,Chairs,8,292.02,49.46,West,Oregon
ORD-10271,2022-04-15,CUST-1010,Joseph Brown,Bookcase Pro Pro,Furniture,Bookcases,3,408.72,65.68,East,New Jersey
ORD-10272,2021-10-04,CUST-1181,John Taylor,Mechanical Keyboard Plus,Technology,Printers,10,1753.13,284.22,South,Virginia
ORD-10273,2022-04-11,CUST-1127,William White,Sticky Notes Pack V2,Office Supplies,Labels,5,76.33,19.79,South,North Carolina
ORD-10274,2022-09-06,CUST-1069,Joseph White,Mechanical Keyboard Elite,Technology,Accessories,4,1093.18,100.44,East,New Jersey
ORD-10275,2022-03-28,CUST-1030,Nancy Davis,Wireless Mouse Standard,Technology,Printers,10,1072.93,149.81,West,Nevada
ORD-10276,2021-10-07,CUST-1069,Joseph White,Tape Dispenser V2,Office Supplies,Binders,5,125.46,22.36,West,California
ORD-10277,2021-09-14,CUST-1012,Mary Johnson,Bookcase Pro Plus,Furniture,Chairs,3,1087.03,-47.95,East,Pennsylvania
ORD-10278,2021-04-25,CUST-1199,Thomas Brown,iPhone 14 V1,Technology,Printers,3,999.28,194.4,South,Texas
ORD-10279,2022-02-12,CUST-1035,David Brown,Office Desk Pro,Furniture,Tables,4,718.21,99.92,North,Michigan
ORD-10280,2022-02-11,CUST-1109,Nancy Taylor,Standing Desk Pro,Furniture,Chairs,2,572.62,25.42,South,North Carolina
ORD-10281,2023-09-01,CUST-1072,Mary White,Tape Dispenser Standard,Office Supplies,Paper,4,155.31,46.2,West,California
ORD-10282,2021-09-15,CUST-1098,Charles Thomas,Coffee Table Standard,Furniture,Chairs,6,757.37,206.16,West,Arizona
ORD-10283,2023-06-16,CUST-1073,Nancy Williams,USB Hub Elite,Technology,Accessories,9,1339.16,209.37,South,Texas
ORD-10284,2022-06-24,CUST-1148,William Miller,Ballpoint Pens Set Elite,Office Supplies,Pens,3,111.0,21.71,West,Nevada
ORD-10285,2023-10-16,CUST-1109,Nancy Taylor,Standing Desk V1,Furniture,Bookcases,7,1160.31,239.44,North,Michigan
ORD-10286,2023-09-22,CUST-1098,Charles Thomas,Bookcase Pro Pro,Furniture,Tables,7,327.84,69.89,East,Massachusetts
ORD-10287,2023-10-04,CUST-1088,Betty Harris,Filing Cabinet Pro,Furniture,Bookcases,1,1396.19,131.76,East,New York
ORD-10288,2021-06-09,CUST-1006,Nancy Moore,Sticky Notes Pack Elite,Office Supplies,Paper,9,186.28,58.26,East,New York
ORD-10289,2023-07-29,CUST-1013,Karen Jackson,Tape Dispenser Elite,Office Supplies,Pens,9,183.66,20.8,East,Connecticut
ORD-10290,2023-06-01,CUST-1071,William Williams,Samsung Galaxy Plus,Technology,Accessories,7,757.67,169.83,South,Georgia
ORD-10291,2023-11-27,CUST-1133,Linda Smith,iPhone 14 Standard,Technology,Printers,4,60.47,-5.59,East,Pennsylvania
ORD-10292,2021-11-16,CUST-1176,Jennifer White,MacBook Pro Standard,Technology,Laptops,5,1924.05,76.83,East,New Jersey
ORD-10293,2021-07-15,CUST-1004,Karen Davis,Storage Unit Plus,Furniture,Bookcases,2,532.97,139.66,West,Nevada
ORD-10294,2022-09-17,CUST-1122,Daniel Williams,Wireless Mouse Standard,Technology,Phones,6,818.71,-18.6,East,New Jersey
ORD-10295,2023-03-19,CUST-1182,Charles Johnson,MacBook Pro Plus,Technology,Printers,1,860.34,-6.97,West,Nevada
ORD-10296,2023-09-27,CUST-1105,Linda Williams,3-Ring Binder Pro,Office Supplies,Pens,9,114.43,41.28,North,Wisconsin
ORD-10297,2023-01-19,CUST-1065,William Garcia,Ballpoint Pens Set Plus,Office Supplies,Labels,1,120.81,22.94,East,New Jersey
ORD-10298,2023-02-05,CUST-1140,Mary Taylor,Scissors Set Pro,Office Supplies,Pens,1,21.73,2.37,East,Massachusetts
ORD-10299,2021-02-16,CUST-1040,Barbara Moore,Standing Desk Standard,Furniture,Bookcases,9,531.22,84.63,South,North Carolina
ORD-10300,2021-05-04,CUST-1141,Robert Harris,Office Desk Standard,Furniture,Chairs,1,461.82,62.8,East,Pennsylvania
ORD-10301,2022-04-19,CUST-1142,Linda Garcia,MacBook Pro V2,Technology,Accessories,6,1286.09,140.17,East,Pennsylvania
ORD-10302,2022-09-17,CUST-1135,Jennifer Harris,A4 Paper Ream Elite,Office Supplies,Storage,6,35.62,6.09,East,Massachusetts
ORD-10303,2022-07-28,CUST-1068,Daniel Miller,HP LaserJet Standard,Technology,Phones,7,913.09,125.37,North,Illinois
ORD-10304,2022-11-06,CUST-1138,John Miller,Filing Cabinet Elite,Furniture,Furnishings,4,375.91,110.91,West,Nevada
ORD-10305,2023-12-28,CUST-1001,Susan Miller,Bookcase Pro Plus,Furniture,Furnishings,1,434.21,111.23,West,Oregon
ORD-10306,2021-09-27,CUST-1098,Charles Thomas,HP LaserJet V2,Technology,Printers,5,1913.25,218.74,West,Washington
ORD-10307,2023-10-26,CUST-1046,Christopher Taylor,File Folders V2,Office Supplies,Paper,3,131.67,13.83,East,New Jersey
ORD-10308,2022-04-01,CUST-1071,William Williams,Office Desk Elite,Furniture,Chairs,2,1126.43,23.46,East,Pennsylvania
ORD-10309,2021-03-27,CUST-1129,Susan Moore,Mechanical Keyboard Elite,Technology,Accessories,7,2066.09,330.29,West,Nevada
ORD-10310,2022-05-19,CUST-1072,Mary White,Ballpoint Pens Set V2,Office Supplies,Paper,9,148.36,64.54,North,Minnesota
ORD-10311,2021-12-07,CUST-1101,Michael Jackson,Dell XPS Elite,Technology,Printers,3,253.35,31.96,South,Georgia
ORD-10312,2023-07-13,CUST-1021,Karen Moore,Bookcase Pro Standard,Furniture,Tables,8,575.09,-8.01,North,Minnesota
ORD-10313,2021-06-24,CUST-1014,Patricia Williams,Standing Desk Pro,Furniture,Chairs,3,644.5,65.4,East,New Jersey
ORD-10314,2023-05-10,CUST-1152,Charles Miller,3-Ring Binder V2,Office Supplies,Pens,5,192.39,19.74,West,Washington
ORD-10315,2021-01-12,CUST-1060,Sarah Williams,Executive Chair V1,Furniture,Bookcases,8,931.58,122.5,North,Minnesota
ORD-10316,2021-04-23,CUST-1070,Christopher Moore,Filing Cabinet V1,Furniture,Bookcases,10,997.25,284.42,East,Massachusetts
ORD-10317,2021-12-30,CUST-1129,Susan Moore,Bookcase Pro Plus,Furniture,Furnishings,5,2242.42,177.44,West,Oregon
ORD-10318,2022-07-17,CUST-1085,Richard Thomas,Sticky Notes Pack V1,Office Supplies,Paper,1,44.15,13.32,North,Michigan
ORD-10319,2022-12-26,CUST-1144,Joseph Jackson,Dell XPS Standard,Technology,Accessories,8,2438.95,-90.32,South,Georgia
ORD-10320,2021-08-30,CUST-1084,Nancy Garcia,iPhone 14 V1,Technology,Laptops,1,1811.32,174.15,East,New York
ORD-10321,2022-09-07,CUST-1149,John Smith,Sticky Notes Pack V1,Office Supplies,Pens,6,6.2,1.84,South,Texas
ORD-10322,2021-03-14,CUST-1101,Michael Jackson,Coffee Table Standard,Furniture,Tables,9,986.2,304.12,South,North Carolina
ORD-10323,2022-11-11,CUST-1004,Karen Davis,Coffee Table Elite,Furniture,Bookcases,5,2460.77,704.51,East,Massachusetts
ORD-10324,2021-03-06,CUST-1034,Robert Anderson,Bookcase Pro Pro,Furniture,Furnishings,6,443.67,58.02,East,Pennsylvania
ORD-10325,2023-06-28,CUST-1061,Charles Taylor,Coffee Table Pro,Furniture,Chairs,6,1272.64,406.55,East,Massachusetts
ORD-10326,2023-03-05,CUST-1100,Karen Jones,Bookcase Pro Plus,Furniture,Chairs,1,1084.83,243.89,West,California
ORD-10327,2022-03-06,CUST-1138,John Miller,Lounge Chair V2,Furniture,Chairs,6,515.28,133.52,East,Connecticut
ORD-10328,2022-12-19,CUST-1134,John Moore,iPhone 14 Pro,Technology,Phones,10,3869.03,-290.43,East,Massachusetts
ORD-10329,2021-04-14,CUST-1040,Barbara Moore,A4 Paper Ream Standard,Office Supplies,Storage,3,88.16,26.61,West,California
ORD-10330,2023-12-29,CUST-1105,Linda Williams,File Folders Plus,Office Supplies,Storage,2,146.13,34.68,South,Georgia
ORD-10331,2022-06-13,CUST-1031,Thomas Garcia,Mechanical Keyboard Pro,Technology,Printers,6,2208.87,-197.49,West,Washington
ORD-10332,2021-09-18,CUST-1178,Richard Jackson,USB Hub Elite,Technology,Printers,2,1032.04,131.39,South,Georgia
ORD-10333,2021-11-22,CUST-1165,Karen Brown,Dell XPS Pro,Technology,Printers,10,1724.92,419.28,West,Arizona
ORD-10334,2021-08-23,CUST-1016,Barbara Taylor,3-Ring Binder Standard,Office Supplies,Pens,3,181.18,52.42,East,Connecticut
ORD-10335,2022-03-22,CUST-1138,John Miller,File Folders Pro,Office Supplies,Storage,1,181.13,41.88,North,Illinois
ORD-10336,2022-09-16,CUST-1047,Linda Wilson,Wireless Mouse Elite,Technology,Printers,6,2343.59,243.63,West,Oregon
ORD-10337,2021-04-19,CUST-1077,Robert Jones,HP LaserJet Standard,Technology,Laptops,2,1413.27,286.88,East,Pennsylvania
ORD-10338,2023-06-11,CUST-1090,Susan Jackson,File Folders Pro,Office Supplies,Storage,7,44.73,9.7,North,Minnesota
ORD-10339,2021-10-22,CUST-1133,Linda Smith,3-Ring Binder Plus,Office Supplies,Pens,3,90.16,19.51,East,New York
ORD-10340,2023-05-19,CUST-1087,Linda Jones,Tape Dispenser Standard,Office Supplies,Labels,3,74.28,18.52,West,Nevada
ORD-10341,2023-09-17,CUST-1041,Patricia Anderson,Office Desk Pro,Furniture,Bookcases,2,1072.08,7.33,South,Texas
ORD-10342,2022-10-02,CUST-1176,Jennifer White,MacBook Pro Standard,Technology,Phones,1,2261.86,179.66,West,Nevada
ORD-10343,2021-03-14,CUST-1198,John Harris,Samsung Galaxy Elite,Technology,Printers,10,1506.16,181.12,South,Georgia
ORD-10344,2021-09-17,CUST-1109,Nancy Taylor,Executive Chair Standard,Furniture,Bookcases,3,783.11,153.74,South,North Carolina
ORD-10345,2022-06-20,CUST-1150,William Jackson,Bookcase Pro V2,Furniture,Tables,1,467.55,40.74,North,Ohio
ORD-10346,2022-03-08,CUST-1198,John Harris,Dell XPS Plus,Technology,Printers,5,2109.33,-125.3,West,Nevada
ORD-10347,2023-08-30,CUST-1066,James Garcia,Mechanical Keyboard V1,Technology,Accessories,8,1027.98,10.78,West,Nevada
ORD-10348,2022-07-01,CUST-1009,Betty Taylor,Office Desk Pro,Furniture,Bookcases,4,504.79,123.03,South,Georgia
ORD-10349,2021-01-25,CUST-1001,Susan Miller,File Folders V1,Office Supplies,Pens,6,138.67,17.64,East,New York
ORD-10350,2021-09-03,CUST-1085,Richard Thomas,A4 Paper Ream V2,Office Supplies,Paper,10,78.31,7.39,West,Arizona
ORD-10351,2023-05-25,CUST-1031,Thomas Garcia,Mechanical Keyboard Plus,Technology,Accessories,5,1678.92,-124.41,East,New Jersey
ORD-10352,2023-06-22,CUST-1132,Daniel Moore,iPhone 14 Elite,Technology,Accessories,8,438.76,39.15,South,Georgia
ORD-10353,2021-05-30,CUST-1035,David Brown,Scissors Set V1,Office Supplies,Paper,1,156.56,47.93,South,Texas
ORD-10354,2021-01-08,CUST-1009,Betty Taylor,Sticky Notes Pack V1,Office Supplies,Storage,7,100.68,37.75,West,Oregon
ORD-10355,2023-01-06,CUST-1085,Richard Thomas,A4 Paper Ream Plus,Office Supplies,Pens,2,15.76,2.93,North,Minnesota
ORD-10356,2022-09-05,CUST-1045,Charles Davis,USB Hub V2,Technology,Laptops,6,2244.26,470.9,East,New Jersey
ORD-10357,2023-09-29,CUST-1083,Joseph Davis,Filing Cabinet V1,Furniture,Chairs,8,613.71,100.39,East,Connecticut
ORD-10358,2021-08-31,CUST-1129,Susan Moore,Executive Chair V1,Furniture,Bookcases,9,904.1,8.66,South,Texas
ORD-10359,2022-05-13,CUST-1116,Richard Williams,Scissors Set Elite,Office Supplies,Pens,1,38.59,3.43,East,New Jersey
ORD-10360,2021-05-10,CUST-1075,Jessica White,Standing Desk V2,Furniture,Chairs,7,1216.46,96.94,East,New Jersey
ORD-10361,2021-09-05,CUST-1081,Joseph Anderson,iPhone 14 V1,Technology,Laptops,6,1901.15,101.77,West,Oregon
ORD-10362,2021-06-15,CUST-1016,Barbara Taylor,Office Desk Standard,Furniture,Chairs,5,249.1,29.02,West,California
ORD-10363,2023-04-24,CUST-1130,Betty Moore,Bookcase Pro Standard,Furniture,Tables,10,396.92,8.73,South,Virginia
ORD-10364,2022-01-29,CUST-1022,Robert Jackson,Dell XPS Plus,Technology,Accessories,6,1339.59,328.7,East,Connecticut
ORD-10365,2021-11-02,CUST-1113,John Johnson,Sticky Notes Pack Pro,Office Supplies,Pens,1,68.85,9.21,East,Massachusetts
ORD-10366,2021-12-27,CUST-1089,Christopher Davis,iPhone 14 V2,Technology,Printers,4,1726.77,185.54,East,New York
ORD-10367,2021-07-20,CUST-1009,Betty Taylor,Stapler Pro V2,Office Supplies,Binders,2,164.25,66.72,East,Pennsylvania
ORD-10368,2023-07-27,CUST-1078,Patricia Moore,Bookcase Pro V1,Furniture,Furnishings,3,1120.97,-41.66,North,Ohio
ORD-10369,2022-08-28,CUST-1075,Jessica White,Dell XPS Plus,Technology,Printers,3,1769.36,165.37,West,Oregon
ORD-10370,2021-01-30,CUST-1195,Mary Williams,Stapler Pro V2,Office Supplies,Storage,6,53.1,22.35,North,Minnesota
ORD-10371,2023-10-30,CUST-1120,Richard Smith,Tape Dispenser V1,Office Supplies,Paper,2,98.46,26.92,East,New York
ORD-10372,2022-05-05,CUST-1148,William Miller,Stapler Pro Elite,Office Supplies,Storage,5,98.56,27.41,West,Oregon
ORD-10373,2023-01-29,CUST-1170,Patricia Davis,Storage Unit Pro,Furniture,Furnishings,2,958.88,99.68,West,Nevada
ORD-10374,2021-04-23,CUST-1156,Betty Jones,Wireless Mouse Pro,Technology,Accessories,1,2277.71,63.68,East,Connecticut
ORD-10375,2022-05-04,CUST-1156,Betty Jones,MacBook Pro V2,Technology,Laptops,10,1633.12,238.43,West,Washington
ORD-10376,2021-05-10,CUST-1122,Daniel Williams,HP LaserJet Pro,Technology,Accessories,2,1147.45,98.87,North,Ohio
ORD-10377,2021-06-14,CUST-1140,Mary Taylor,MacBook Pro V2,Technology,Accessories,3,2385.73,343.49,West,Nevada
ORD-10378,2023-08-29,CUST-1147,Nancy Wilson,Sticky Notes Pack Elite,Office Supplies,Paper,2,60.2,23.12,North,Wisconsin
ORD-10379,2023-12-22,CUST-1073,Nancy Williams,Tape Dispenser Pro,Office Supplies,Binders,5,57.58,14.03,South,Georgia
ORD-10380,2021-11-26,CUST-1198,John Harris,Coffee Table Elite,Furniture,Tables,3,820.33,11.9,South,North Carolina
ORD-10381,2021-03-13,CUST-1163,Michael Jones,Lounge Chair V1,Furniture,Furnishings,8,1015.05,168.44,South,Florida
ORD-10382,2021-01-09,CUST-1019,Lisa Taylor,USB Hub Elite,Technology,Printers,5,1378.98,1.99,North,Ohio
ORD-10383,2021-03-24,CUST-1032,Joseph Miller,Scissors Set Pro,Office Supplies,Pens,7,65.08,12.56,South,Texas
ORD-10384,2021-06-21,CUST-1033,Linda White,Filing Cabinet Elite,Furniture,Tables,9,744.08,80.19,South,Florida
ORD-10385,2023-03-02,CUST-1177,Jessica Jones,Office Desk Plus,Furniture,Bookcases,8,590.61,177.02,West,Nevada
ORD-10386,2023-04-29,CUST-1139,Charles Wilson,Scissors Set Pro,Office Supplies,Storage,4,21.79,5.67,South,Florida
ORD-10387,2023-04-29,CUST-1012,Mary Johnson,Standing Desk Plus,Furniture,Furnishings,3,303.59,9.02,East,New Jersey
